date,btc,winner
2022-10-21,19172.46875,6908.051075139384
2022-10-22,19208.189453125,6914.220029027442
2022-10-23,19567.0078125,6986.898566398685
2022-10-24,19345.572265625,6940.105832027776
2022-10-25,20095.857421875,7093.361912579612
2022-10-26,20770.44140625,7230.988056809448
2022-10-27,20285.8359375,7129.945710159511
2022-10-28,20595.3515625,7192.40838130434
2022-10-29,20818.4765625,7237.067850246001
2022-10-30,20635.603515625,7198.136151499383
2022-10-31,20495.7734375,7168.076429718661
2022-11-01,20485.2734375,7164.6487982411745
2022-11-02,20159.50390625,7096.321496580521
2022-11-03,20209.98828125,7105.468675392751
2022-11-04,21147.23046875,7297.157697985536
2022-11-05,21282.69140625,7323.736847072502
2022-11-06,20926.486328125,7249.094925818884
2022-11-07,20602.81640625,7181.172586484432
2022-11-08,18541.271484375,6755.517175523068
2022-11-09,15880.7802734375,6204.900592148889
2022-11-10,17586.771484375,6938.8155689307605
2022-11-11,17034.29296875,6698.197516760385
2022-11-12,16799.185546875,6594.5660490384125
2022-11-13,16353.365234375,6400.0626999849965
2022-11-14,16618.19921875,6512.1959520457185
2022-11-15,16884.61328125,6624.976570245432
2022-11-16,16669.439453125,6529.963905925334
2022-11-17,16687.517578125,6535.604851030398
2022-11-18,16697.77734375,6537.870586666477
2022-11-19,16711.546875,6541.649119911845
2022-11-20,16291.83203125,6358.419112076602
2022-11-21,15787.2841796875,6138.646167986637
2022-11-22,16189.76953125,6310.23601246329
2022-11-23,16610.70703125,6489.734076113617
2022-11-24,16604.46484375,6484.890752185814
2022-11-25,16521.841796875,6447.097251871594
2022-11-26,16464.28125,6420.126502886799
2022-11-27,16444.626953125,6409.516101771537
2022-11-28,16217.322265625,6309.327100572605
2022-11-29,16444.982421875,6405.441038162957
2022-11-30,17168.56640625,6715.468871774181
2022-12-01,16967.1328125,6626.347034694664
2022-12-02,17088.66015625,6676.577815021803
2022-12-03,16908.236328125,6596.530012995624
2022-12-04,17130.486328125,6690.22054352562
2022-12-05,16974.826171875,6620.850466084404
2022-12-06,17089.50390625,6668.125303677411
2022-12-07,16848.126953125,6561.781989441278
2022-12-08,17233.474609375,6725.841232293238
2022-12-09,17133.15234375,6680.330792149253
2022-12-10,17128.724609375,6676.202594251756
2022-12-11,17104.193359375,6663.402238766985
2022-12-12,17206.4375,6705.296430280381
2022-12-13,17781.318359375,6951.074609275698
2022-12-14,17815.650390625,6963.583605715205
2022-12-15,17364.865234375,6766.80681327054
2022-12-16,16647.484375,6455.078009660504
2022-12-17,16795.091796875,6516.601213567944
2022-12-18,16757.9765625,6498.415272887536
2022-12-19,16439.6796875,6358.93134011224
2022-12-20,16906.3046875,6558.106806446543
2022-12-21,16817.53515625,6517.622613929394
2022-12-22,16830.341796875,6520.9702487673
2022-12-23,16796.953125,6504.387397433451
2022-12-24,16847.755859375,6524.129351829484
2022-12-25,16841.986328125,6519.459245223364
2022-12-26,16919.8046875,6550.850009907744
2022-12-27,16717.173828125,6461.243872699293
2022-12-28,16552.572265625,6388.0699470307945
2022-12-29,16642.341796875,6424.653958877861
2022-12-30,16602.5859375,6405.348617837863
2022-12-31,16547.49609375,6379.433286163519
2023-01-01,16625.080078125,6410.761065297749
2023-01-02,16688.470703125,6435.955732820665
2023-01-03,16679.857421875,6430.079443021602
2023-01-04,16863.23828125,6507.0312488201635
2023-01-05,16836.736328125,6493.415094582789
2023-01-06,16951.96875,6540.947103513042
2023-01-07,16955.078125,6540.093898421973
2023-01-08,17091.14453125,6596.598444544685
2023-01-09,17196.5546875,6639.860156178551
2023-01-10,17446.29296875,6745.371906963883
2023-01-11,17934.896484375,6953.898669916795
2023-01-12,18869.587890625,7354.806139897853
2023-01-13,19909.57421875,7801.017222505917
2023-01-14,20976.298828125,8258.628661708959
2023-01-15,20880.798828125,8214.71401892844
2023-01-16,21169.6328125,8336.61483822146
2023-01-17,21161.51953125,8330.374119268141
2023-01-18,20688.78125,8123.693511680649
2023-01-19,21086.79296875,8292.718866919457
2023-01-20,22676.552734375,8975.817199305864
2023-01-21,22777.625,9016.48444228491
2023-01-22,22720.416015625,8988.855485312173
2023-01-23,22934.431640625,9078.241231630209
2023-01-24,22636.46875,8946.729851192707
2023-01-25,23117.859375,9151.47302665253
2023-01-26,23032.77734375,9111.775487712239
2023-01-27,23078.728515625,9128.617170690268
2023-01-28,23031.08984375,9105.07790098998
2023-01-29,23774.56640625,9422.834829084666
2023-01-30,22840.138671875,9016.641403365167
2023-01-31,23139.283203125,9142.736574587412
2023-02-01,23723.76953125,9391.890522359132
2023-02-02,23471.87109375,9280.149329289647
2023-02-03,23449.322265625,9267.383014521916
2023-02-04,23331.84765625,9213.668286716369
2023-02-05,22955.666015625,9048.361599528294
2023-02-06,22760.109375,8961.025904111475
2023-02-07,23264.291015625,9175.585201278402
2023-02-08,22939.3984375,9032.413550734653
2023-02-09,21819.0390625,8546.116650155738
2023-02-10,21651.18359375,8470.878490136536
2023-02-11,21870.875,8562.851212193678
2023-02-12,21788.203125,8524.354858078777
2023-02-13,21808.1015625,8530.118417849653
2023-02-14,22220.8046875,8705.336792794875
2023-02-15,24307.841796875,9602.8155966127
2023-02-16,23623.474609375,9304.430175473755
2023-02-17,24565.6015625,9706.748837657075
2023-02-18,24641.27734375,9729.471395237877
2023-02-19,24327.642578125,9640.83571314151
2023-02-20,24829.1484375,9776.599273104483
2023-02-21,24436.353515625,9688.193483162104
2023-02-22,24188.84375,9631.904123845008
2023-02-23,23947.4921875,9575.90206013622
2023-02-24,23198.126953125,9338.354385391847
2023-02-25,23175.375,9324.904345800816
2023-02-26,23561.212890625,9496.408793806642
2023-02-27,23522.87109375,9475.852568278207
2023-02-28,23147.353515625,9302.676289445719
2023-03-01,23646.55078125,9525.497553916934
2023-03-02,23475.466796875,9444.84294408923
2023-03-03,22362.6796875,8935.491285857284
2023-03-04,22353.349609375,8924.715090823793
2023-03-05,22435.513671875,8975.40609314316
2023-03-06,22429.7578125,8967.01635753458
2023-03-07,22219.76953125,8821.425439641436
2023-03-08,21718.080078125,8479.913433844566
2023-03-09,20363.021484375,7561.536875658291
2023-03-10,20187.244140625,7373.68648469308
2023-03-11,20632.41015625,7827.188509783439
2023-03-12,22163.94921875,9402.537017856355
2023-03-13,24197.533203125,11495.912859671083
2023-03-14,24746.07421875,12054.935629576168
2023-03-15,24375.9609375,11665.02052539351
2023-03-16,25052.7890625,12356.480367952976
2023-03-17,27423.9296875,14797.582657608045
2023-03-18,26965.87890625,14316.017514631283
2023-03-19,28038.67578125,15415.62331250682
2023-03-20,27767.236328125,15126.596107169034
2023-03-21,28175.81640625,15539.963660199994
2023-03-22,27307.4375,14634.386769800472
2023-03-23,28333.97265625,15686.10852743985
2023-03-24,27493.28515625,14809.081753156688
2023-03-25,27494.70703125,14802.02932582565
2023-03-26,27994.330078125,15309.508708406516
2023-03-27,27139.888671875,14418.382438010405
2023-03-28,27268.130859375,14542.417031413945
2023-03-29,28348.44140625,15649.689123954144
2023-03-30,28033.5625,15315.702511622923
2023-03-31,28478.484375,15766.520607189235
2023-04-01,28411.03515625,15688.034145688041
2023-04-02,28199.30859375,15460.56182061385
2023-04-03,27790.220703125,15029.324265308598
2023-04-04,28168.08984375,15410.967050098976
2023-04-05,28177.984375,15412.455873247598
2023-04-06,28044.140625,15265.491594923129
2023-04-07,27925.859375,15134.641438525034
2023-04-08,27947.794921875,15148.641056625182
2023-04-09,28333.05078125,15537.863860957368
2023-04-10,29652.98046875,16889.216363611125
2023-04-11,30235.05859375,17360.292271259415
2023-04-12,30139.052734375,17288.844439849257
2023-04-13,30399.06640625,17419.944876134206
2023-04-14,30485.69921875,17451.443814522165
2023-04-15,30318.49609375,17390.736319138654
2023-04-16,30315.35546875,17386.601798452313
2023-04-17,29445.044921875,17195.493183315037
2023-04-18,30397.552734375,17358.477955986695
2023-04-19,28822.6796875,17136.95923597052
2023-04-20,28245.98828125,16976.664408123703
2023-04-21,27276.91015625,16706.038199268227
2023-04-22,27817.5,16965.953160248544
2023-04-23,27591.384765625,16851.490454298215
2023-04-24,27525.33984375,16815.20575021985
2023-04-25,28307.59765625,17193.06442785044
2023-04-26,28422.701171875,17245.109822989893
2023-04-27,29473.787109375,17754.07649009252
2023-04-28,29340.26171875,17684.572658541176
2023-04-29,29248.48828125,17635.471313706807
2023-04-30,29268.806640625,17641.10561304694
2023-05-01,28091.568359375,17062.100638224067
2023-05-02,28680.537109375,17345.51439430747
2023-05-03,29006.30859375,17500.35134624209
2023-05-04,28847.7109375,17418.675948041586
2023-05-05,29534.384765625,17749.67766186432
2023-05-06,28904.623046875,17437.90687509488
2023-05-07,28454.978515625,17214.1599275778
2023-05-08,27694.2734375,16838.62191395499
2023-05-09,27658.775390625,16817.234844062714
2023-05-10,27621.755859375,16795.110199796614
2023-05-11,27000.7890625,16487.913216660472
2023-05-12,26804.990234375,16388.370354616407
2023-05-13,26784.078125,16374.234288291273
2023-05-14,26930.638671875,16441.859918452774
2023-05-15,27192.693359375,16565.847269947102
2023-05-16,27036.650390625,16485.68474389363
2023-05-17,27398.802734375,16658.52333305333
2023-05-18,26832.208984375,16377.903441480597
2023-05-19,26890.12890625,16402.248470710867
2023-05-20,27129.5859375,16515.20978597589
2023-05-21,26753.826171875,16327.792756479657
2023-05-22,26851.27734375,16371.448066833771
2023-05-23,27225.7265625,16550.317036291235
2023-05-24,26334.818359375,16107.008863117022
2023-05-25,26476.20703125,16216.628243556266
2023-05-26,26719.291015625,16409.725577740643
2023-05-27,26868.353515625,16525.55200379426
2023-05-28,28085.646484375,17518.578925584512
2023-05-29,27745.884765625,17232.643269885113
2023-05-30,27702.349609375,17190.05436292955
2023-05-31,27219.658203125,16786.83845370487
2023-06-01,26819.97265625,16451.906403509736
2023-06-02,27249.58984375,16798.101200140452
2023-06-03,27075.12890625,16648.11756579812
2023-06-04,27119.06640625,16677.527023897095
2023-06-05,25760.09765625,15554.850677161592
2023-06-06,27238.783203125,16762.807856442247
2023-06-07,26345.998046875,16022.934753931413
2023-06-08,26508.216796875,16149.657163648004
2023-06-09,26480.375,16120.260742576167
2023-06-10,25851.240234375,15597.085811683668
2023-06-11,25940.16796875,15663.743128382548
2023-06-12,25902.5,15626.417383901877
2023-06-13,25918.728515625,15633.3610364706
2023-06-14,25124.67578125,14968.313504617785
2023-06-15,25576.39453125,15565.640321525902
2023-06-16,26327.462890625,16565.346682610325
2023-06-17,26510.67578125,16801.10457974726
2023-06-18,26336.212890625,16555.79035038548
2023-06-19,26851.029296875,17237.481229367062
2023-06-20,28327.48828125,19212.169994422184
2023-06-21,30027.296875,21486.620854657536
2023-06-22,29912.28125,21319.8314509017
2023-06-23,30695.46875,22360.981475250555
2023-06-24,30548.6953125,22151.21489245458
2023-06-25,30480.26171875,22046.858042923177
2023-06-26,30271.130859375,21753.32078002787
2023-06-27,30688.1640625,22301.925990126867
2023-06-28,30086.24609375,21480.089335454355
2023-06-29,30445.3515625,21950.868620396228
2023-06-30,30477.251953125,21981.481439732357
2023-07-01,30590.078125,22120.909425538823
2023-07-02,30620.76953125,22149.838011391483
2023-07-03,31156.439453125,22857.843388097815
2023-07-04,30777.58203125,22335.786960845322
2023-07-05,30514.166015625,21969.12767157474
2023-07-06,29909.337890625,21143.447691182773
2023-07-07,30342.265625,21713.573684499795
2023-07-08,30292.541015625,21634.459763667684
2023-07-09,30171.234375,21459.103234716436
2023-07-10,30414.470703125,21774.028762621376
2023-07-11,30620.951171875,22039.427282698583
2023-07-12,30391.646484375,21718.703716401767
2023-07-13,31476.048828125,23164.730473259046
2023-07-14,30334.068359375,21616.30615503408
2023-07-15,30295.806640625,21552.610702945807
2023-07-16,30249.1328125,21477.618185779447
2023-07-17,30145.888671875,21326.569412383462
2023-07-18,29856.5625,20925.32137393529
2023-07-19,29913.923828125,20990.411373238505
2023-07-20,29792.015625,20814.39866392505
2023-07-21,29908.744140625,20959.35100806103
2023-07-22,29771.802734375,20763.123914059084
2023-07-23,30084.5390625,21171.673419305553
2023-07-24,29176.916015625,19938.971763642818
2023-07-25,29227.390625,19995.07486092455
2023-07-26,29354.97265625,20154.85074407145
2023-07-27,29210.689453125,19948.973966524827
2023-07-28,29319.24609375,20083.171467705288
2023-07-29,29356.91796875,20122.00015979695
2023-07-30,29275.30859375,20000.405625133688
2023-07-31,29230.111328125,19927.810601559475
2023-08-01,29675.732421875,20515.28058247764
2023-08-02,29151.958984375,19798.940350011806
2023-08-03,29178.6796875,19823.109544767573
2023-08-04,29074.091796875,19670.68570158825
2023-08-05,29042.126953125,19615.9666860868
2023-08-06,29041.85546875,19603.881427673252
2023-08-07,29180.578125,19778.713966580177
2023-08-08,29765.4921875,20553.52348530965
2023-08-09,29561.494140625,20267.177219013334
2023-08-10,29429.591796875,20077.866732432252
2023-08-11,29397.71484375,20023.122446504225
2023-08-12,29415.96484375,20035.801162558946
2023-08-13,29282.9140625,19845.005000162375
2023-08-14,29408.443359375,20001.997983330053
2023-08-15,29170.34765625,19669.941679149786
2023-08-16,28701.779296875,19028.044539171427
2023-08-17,26664.55078125,16276.820740015964
2023-08-18,26049.556640625,15439.023162484009
2023-08-19,26096.205078125,15491.242938235828
2023-08-20,26189.583984375,15606.286474162447
2023-08-21,26124.140625,15507.710008956787
2023-08-22,26031.65625,15372.795513709438
2023-08-23,26431.640625,15900.184531952056
2023-08-24,26162.373046875,15527.40996759946
2023-08-25,26047.66796875,15362.59790279997
2023-08-26,26008.462890625,15299.363641317013
2023-08-27,26089.693359375,15398.105510204408
2023-08-28,26106.150390625,15409.708039967873
2023-08-29,27727.392578125,17579.400157540334
2023-08-30,27297.265625,16989.780884581454
2023-08-31,25931.47265625,15142.062524624414
2023-09-01,25800.724609375,14955.769245476602
2023-09-02,25868.798828125,15036.902578240843
2023-09-03,25969.56640625,15161.974084829186
2023-09-04,25812.416015625,14940.15987089415
2023-09-05,25779.982421875,14886.126759764758
2023-09-06,25753.236328125,14839.755220654428
